record_index,image_name,provenance_file,original_provenance_sha256,original_image_sha256,tampered_image_sha256,image_byte_offset,image_byte_before,image_byte_after,original_label,tampered_label,original_quality,tampered_quality,original_identifier,tampered_identifier,label_tampered_provenance_sha256,quality_tampered_provenance_sha256,identifier_tampered_provenance_sha256
467,158_0.jpg,158_0.provenance.json,8dcd005d9382e38a7b3d8abd9c558cd39f5db4c58fe1043632e9ce1134f577fc,ff1681fe7784d76178a24466befbb9db6ecd4475430495e2f50aaf53b241237c,f6d5b2254eb5d84c3042fc1f5c1160a202456a0242f5e54e0e6a6f8d43699ba6,70159,67,66,GON+,GON-,5.57,5.58,158_0.jpg,tampered_158_0.jpg,6d04e03377e797102778dd4ad70e98df4af32370c60494076e8a45a924155323,1c8561a5dbd10033e12a2b3eb97944eafe2785919a6b8bf75a150461f5960021,95d887fab89fd2f397509f0c42717ba5f5a741105908f8d7ab22761b62564ef0
468,158_1.jpg,158_1.provenance.json,6371ea35aaa417b3a7880f0f87e8fb860fc17bf9d8af2f48c9e466dca5daa970,747d611ec46f08ee509183229f8f4f2d8ff88895043f959b8e47b6c42d5608c0,9272093b41ed41f9c303cec55e30571e459621432aed1dcf62e3cfb795739b12,72531,37,36,GON+,GON-,5.90,5.91,158_1.jpg,tampered_158_1.jpg,6498033db05b02d8d353f6838611c644f3b17198f40dd9f6debd39a352d55d09,2f8c8baf1d61c87e500e6770f0f766f9d5cdb3667cc827e7d9aa846944d2ad92,01788a573e8cee9971ea112581d8439301bdd76a1aafb9cafd762287d429245b
469,159_0.jpg,159_0.provenance.json,6f5913fefb3a4924b240836d45e0c886083c05ae744d16a51f205ffba6b33e6a,163778e9d48b8dbd4bc3147908bd8506cbf9559662a1a17c7a3b85567f677473,1769dc84d52f6663e75a3aec8e9c69537b099df40d0bcd47dde6930036cd6ff3,58537,238,239,GON+,GON-,4.04,4.05,159_0.jpg,tampered_159_0.jpg,4b59a315f806140c512f61b9d9d1cef4d40d025185ed098eac0ff921dcb258b6,95eea27aa997aeec264b7c869257a3b5e24509e4c5e1c300c178de07ccfc7a04,50dc00b35e6489d2f0ae2539438d959a05b735ce4f8cfb0af08a93adb2473867
470,159_1.jpg,159_1.provenance.json,c78783896bd84ac8c3872a9e6d9c7de09d3ae98ddbd3d1f854937f8d2cad5e13,461283b31e464dd4b8595b1650117acf259468e64a0af5dffb2e110c4b36fbac,1fdf6da7c3d8015715876abbcd13bf60ccf7512d2be9020c7c9a0be10831fe0b,63505,38,39,GON+,GON-,6.52,6.53,159_1.jpg,tampered_159_1.jpg,6595e037b955bc6cc76c33081c1f6113b9701060dea3cd1d203bbe6c3e5bd10b,005094cc224df06642b6cba2df1dcb37cd7abaca0813b9a729ba0ec6a6e2439b,c4417af67b6c22e570e1cad69b90ea5bbce171b4fe77c5fdd15bff39e7bce497
471,160_0.jpg,160_0.provenance.json,7d76ed9aa15b945a17310a8eac980b825c8b3a45a41c880b9a756c2d7fb93c79,659b76880729a6b5ed648c10adfb39c0c0d8dcb955f72649e39bb257aa07b9e3,38a54715466220a3efda427595fe3690872556d9c4c40c311295f94908770335,60895,157,156,GON+,GON-,6.31,6.32,160_0.jpg,tampered_160_0.jpg,c301e351e1cd4c48467f4d0001ce0e3f376115460cd09f038e17011961cb84ee,ec10546bb62a5061aee1e064aa69b497c5afd7a3f57c19a56e678bbc9110b31c,adb5c75eae2a43e406c7a8be487b81a07f0d265594ae4dd14f2efe15c41b3067
472,160_1.jpg,160_1.provenance.json,184a7857508ebb0ef5348e0f82efbdd0b77f3386bf504a1e010cc1f298e24e72,b61e98b750271a0f6d87d9c98d82e6dd95af91cff30786ffcb3f651edceb5820,4f83cb214e684834276d97ae69c4ab85a2e7c42bd5b9fd8a0453a4e635976c37,59937,160,161,GON+,GON-,6.50,6.51,160_1.jpg,tampered_160_1.jpg,f46234aeb7518ae26e9f13447b092d7ba31e06be4acd0c5346901fc43c46839b,257fecb075e01f786020b9a3fdab65ec03e3b8416cf129ae02453a235ac329e1,fb2b0f0263e57fc263bebdd2dff7458b593047c5ebee667d7ac522b062ab5e3b
473,161_0.jpg,161_0.provenance.json,c72c7b72ce5c2ae1212ead9e409f228bca9579cc2a1db1e4e1ff1fc8523e6118,dbc6681e3c42331b660e5935f4378dc90bf57ce1165f30d9a7f04bfb8707b115,77697c668a584f6a51ca8b4d961cf3556b1569c8468bf66d35ed305f216ca42b,63955,163,162,GON+,GON-,6.21,6.22,161_0.jpg,tampered_161_0.jpg,18b9d6c675ca0beff4ff228935d50b95ea52efca99e8ebcfecaa56d2e1122f9b,6882e1d9542b74d67770ac0f9f1222bc916e7964e89519d0ca97fb5bf13afef7,550def125ae17f9d0d3df5f09bbb5979638dd085e8d4c4392a79bd663cc15460
474,162_0.jpg,162_0.provenance.json,0dd108d4ffa177d5a114dbd49acbf49f7db685ee7674a717ebbe81ed554cd952,9d010b2640df44061a723e293ad4c5bd6195e4386c08d209df08a3085dd8901e,def9c73bf58e901ae84d9ad00bac7e9241c4ae0a540703060478ee2b830c9097,60790,197,196,GON+,GON-,5.91,5.92,162_0.jpg,tampered_162_0.jpg,4a1ff44b052cd3ef051bebf811661a7740df8b475dd4a8fcf3a081e23c087e14,729fc9d9af354da260530a98452169e1263fd55ba0295a22780cbba5cd7c48be,b0c328777f7225bb952ade879963c3bcecfd0c3a0ccc870d2a7170a14b110aba
475,162_1.jpg,162_1.provenance.json,bd949cba8a8824151abad3bac682d23b7005e541976d070064183d5e58d0ba8e,b05a014b8e35667a5ac2dc30ff0f68c723ebe038810beb758e0bd8a25f6136e1,29d3f8303a002d392f81fa4f66b229e4df2f7582411a8e29ed3f324de7b6b57b,71773,50,51,GON+,GON-,6.73,6.74,162_1.jpg,tampered_162_1.jpg,4a09e3c1439b41a1b484079c62041a9f1fe28517be85c72029b3cff68ba15267,e893b1d7b79827c7b4e285355ef03953860aab63c0bdef4963c24e4e986b758b,3a080b07cac6fbd72b3b1823b475430dff76da755d557bed822a369af5bb3420
476,163_0.jpg,163_0.provenance.json,9606545f04a85c15fe560b919b1d3301e76635a8c82e1900050ce130d5faca01,52ca7d12e6df576bccf3ec8fd94273cbe1d8983fca5ce1bbb2da676716f5ac36,e4a5dde5bb7dd07bcafbe355b21c14160b025fc9a42b71eb4248c2beb6188b64,67477,139,138,GON+,GON-,4.76,4.77,163_0.jpg,tampered_163_0.jpg,3b0114f7ce1d2988fedf4c24e3c744602c8e793243105d6d5850d383e9ca1af4,3b8404b68a0017899985aa077129111e90674ffbfd05fa3e84bf71cf017c336e,35da4bf2afb2ba015c12d61660e1ee9973f15b689d06044badecc2093cdfb66a
477,163_1.jpg,163_1.provenance.json,c95bccb1d0a44509366a23bd5865c9096c15a8da379d091a64267e367dbed1e2,df92b503c7edf5731535afc32d81271e786390fd71a30ae4c1c74527fdc61491,4937d3c9dbb59054fb56927c99d50bd79a143503de5cfeca109edf6a63b9c4e0,64725,129,128,GON+,GON-,6.79,6.80,163_1.jpg,tampered_163_1.jpg,12f91c24a4d47c4ae7c91ce4368222777083a01c487b3c8c9b9ba5d1384a06ee,adf5fc09d72a30a4d51272d1c679892764fc12f0fac869c8e55d73b977e5e987,12192d46e94b916adab467b488421b578118cd4eb34ccd4d6c8714ff58c489cf
478,163_2.jpg,163_2.provenance.json,7d2571fa8d058e56af92e39d6bba44967eff304ad1e9fd23894b0974e440d4b0,d5072d51b923452652808a460f795024ee9c89ddfa32d7990a9b677831f5a068,d265f6b1fd871294e848d7bcc2c7490a55cbe42bf4d14e53b2d13486b6491dfd,61486,105,104,GON+,GON-,6.33,6.34,163_2.jpg,tampered_163_2.jpg,21eaaf29fe34910ba4b7dc0fd1a57b3b42624f97725e76096a266e1323e1e36b,70afa6ce85b2bcb00a0dfbe3e19ae1f7c7fd794a4456b8e12fabeae8201795be,de20ef9f41ec0237f8916cf49b0df4530bb2e5c1f59c2f5bed429c1325b6f05d
479,163_3.jpg,163_3.provenance.json,b9de62e970a18c61cd5bce426e1d4722b5cd6795ff4fbbb302a484c24c25d181,4041d6111d41cfb309ffe2ffe67e3ebdb8a8899c8b4feb2c2a6c967971dbc239,f7bd49eabf303003a26930cf6950a9ad24b8433500f5558a7a3958ca8b9c8b76,62421,214,215,GON+,GON-,6.46,6.47,163_3.jpg,tampered_163_3.jpg,269e32718305b2a00c72dec8479d36d1564fdb1535ec3dc3db39c3a888f2365a,66bf75370d7e11430b6a816a3089d00b526280c50b885fc014a3e33674353696,1a8bc887807e94e0b7f2b4ff925384dfdc2d40d8062565e5bbfb1153c6cee02d
480,163_4.jpg,163_4.provenance.json,e1f9fbd2571453ea6d336b3d90549ecc36ccdfa501a0ae7eba45918455d8d068,18852e83fee1077f76b3bddeb6510b8de7e4cddbb797e5cc1822b934f55313c8,8f7bf64e5eeb6d47c33005ddeac4af3be887d01f0a2c948efd2e6646a99765fc,60864,50,51,GON+,GON-,5.96,5.97,163_4.jpg,tampered_163_4.jpg,3d3df4c5e0c67a276f38ec14764a41ce77fc4a82c4351f9d3577a92755d2077f,73cb0e6459fed2c7ab2385ff56f2d14d5d3bfd220b5e0fe34373cc8a94a64008,33971f28380f8f7413a78f7b1f70085dab04b443d3bdd375b5bbbe29afc49178
481,164_0.jpg,164_0.provenance.json,77283e60fa6fa53cdabd233ceb24367417482a07674375856ff1f1f17c0ddac8,3591478d8828d6a976543991c271a2389d2221358a90de16dea342d14075424a,f3983e008259088708269c4fe77091c43a4f4bd44a0090c5ed8ef6170899088a,67079,5,4,GON+,GON-,6.79,6.80,164_0.jpg,tampered_164_0.jpg,5259187fdac865702c1b6693b1aeec95bee5e8e3ca1e1a9456d5e940cf38691c,ce194e8de1d988fa2fa80c21b13b2ec3500477479f063dcda9b0c5d82a1fdc06,af317d83ba34b90920d8d94e897d1bcfab68bfad7e237cbb7cdf45de1dc0ed6b
482,164_1.jpg,164_1.provenance.json,ee314f52a95321eb68806cae7661626015e0f89d92abc833a7c042adf9e5d8a5,894678c1097c8d3abe10dfdc9b02916c49d7dad669a4ca8372a32e930602103d,70353bd9036422b212528c8f5a372058e877f38354bd23a999cca2f4c816741a,67938,138,139,GON+,GON-,7.13,7.14,164_1.jpg,tampered_164_1.jpg,385a6018d26125b1414c02265910130f08d88008cad483641a30f1612d4b4bc8,0134bb2b92e06a7f7708213df6d08c5d62fd89ab9578b21ecf1f50e0571c65ff,55b0a02367fe18eb8bb1d04c6ac0438d5194ce12b058a1a9bb76bf6d3a92b37c
483,164_2.jpg,164_2.provenance.json,86bf09b697d5a115e753cec79d2523353995d43207881210d89b7316a2c8f907,c9f9ab01e3c5ffdf30d52c7d293fedc2d30071cd1fa9acc6ebebae2cbf858c3e,c9cb44e6e51648b0e610666c78807d1597b9d8d8001cd5184cbcdf426ef4138d,62749,26,27,GON+,GON-,6.53,6.54,164_2.jpg,tampered_164_2.jpg,3cd15467d0a26f70508381829f82a47d7e1d9e612cb854416dddcba99272abc0,ffca975090381c4313243268a985569e93550280a1d40fb438c3915c1af1333a,51b8cac387a72143d8d70d00be0a019370407e85af78fcf3e4d4dcace7697e56
484,164_3.jpg,164_3.provenance.json,699b1bdb76cd2f75fc5101cc54d7251a9aa8d53b1102b76587e9413ef253b038,b383c106aacbeae1c87f34b064ec1305fa98b3db38b668f1eeab778e9ed48dfb,848aea98d06ece7a249e1f73d68c959d99954cbdd4cdc6100e072e4c81f70061,75165,205,204,GON+,GON-,7.07,7.08,164_3.jpg,tampered_164_3.jpg,e5af35735e467709060a9d5b1057cd219ec2398176bbc347f4bb0651dfb5b908,67c0c5171e1cc0884f9e298d96c7c9a0dd59d37b565c2b16f5e18022bdca8f0a,4e33f3d0ee0ee6be2df1166496fa2282faf8e0cabf405473eb0013ebda6388f4
485,165_0.jpg,165_0.provenance.json,969832ddf5fe775257f89754534f90a169accc9567afc0d1b7b769313303caeb,b047bb28c87113be95cddfe5a60d3bbf92c98f408a6e5683966956ffca5b80fb,350875adcaad418d6a682c401756e96d8675dabb8a7e66191186d2c1c14af6d8,65449,108,109,GON+,GON-,6.09,6.10,165_0.jpg,tampered_165_0.jpg,9f6f8805959420c8919832d99f8902314dd957ea78bba3f3396c9bce821dd11f,b44b996060114eb7b4e4be96d96c00fc741eb21d61a9ec72d46181208a7da41d,8f61432102352419e7d8dea8576c93de7a5fb3ac0ed6e6e7ba51f774a05cb2e7
486,165_1.jpg,165_1.provenance.json,b16fd02e5829ace2304f42e6eeaa6b8ae7ed8005da47d77588a0777bd886d8d9,f104b0662e8060e8a134ca01d68f146d52f1f9374279754ded09018d90d2f52f,849070dcfd7f1ff73c5eabc1efb62fdff8224eb41a49fd8c9a9e799acd431077,71495,102,103,GON+,GON-,6.50,6.51,165_1.jpg,tampered_165_1.jpg,1f49ad022a2b2721c4f7266d501573b21eb79ec83bac06eb79fc6eefe5f91173,27ef35de23a561d9e1254cb2b76060bfa5a9ad4354b5869e3607c7171d16981e,8afc908e35c23af7df6cf656fafa17ab2c0f0065eeb8dd633188ca895fded7e1
487,165_2.jpg,165_2.provenance.json,cd7c7ee13b995feabb94d3c7a587b6369150b7c4538873acd982e47d34a36cf5,ea64dfae99e52d787960cec939f5d2bc7bf32d65c0dffdaed07fc1626b7ef7a7,d420a998d018c945706e15254e26dcdfacbcf98bcb658a974c2ce672256d7865,69769,156,157,GON+,GON-,6.42,6.43,165_2.jpg,tampered_165_2.jpg,025540ccf5eafeab75ce54370d69c11423731ced28034e50a4a642e01eb8a574,9ddd26a3a66904f7360e8182ed63d3880a1dd20c8a90673c6d05b27b3bfd9d9f,44c76daf2ace924bf51e9ff191ac223e527d07b887874227e301b805b0942562
488,166_0.jpg,166_0.provenance.json,69c9fa98c04a8287aa498d6cfc8e55b0447101d75320fd813b6346891374f5ba,5f65d80035a9b424561727475c644b24cef4b7193bd758594abbcad30f8744fe,db25811d649991cea085b686180887749adfa816811bf8fa1d320c0b4f4695a4,61960,141,140,GON+,GON-,6.04,6.05,166_0.jpg,tampered_166_0.jpg,801a8a2e4ab635ad6b7ae1e3aa437925f86eccac86a163a1b8538b7ee082b757,9c604c3cbb4a36df2288b9c75342af1a02a3b81838ff0c597aa5c3e540f0d408,94e4d287d57d57f550324093e3e5b6949ebe5d5f01c24c35a07c938375d0e585
489,166_1.jpg,166_1.provenance.json,b910e936e244ea6b7007f4912eceae1e937614eb272d2f19bed89138572d97bc,edac87641bfa168543a10b14fb4184062b1e4aaf6a9da8431b9e8f6814371509,92cf2d2a34ebc6cb17a36ba2bbc4984f043aabc83eba49c650142953267edd96,60398,138,139,GON+,GON-,5.54,5.55,166_1.jpg,tampered_166_1.jpg,cad43ffe2360466a9ce0a36a1d9d43d5b8fcacbd7791448da57544e6f5cd89b0,041a09d84f4981b9009e94331ff35688b71b8c3a8f3aa935b8f1b15fad913d1d,5b0eaab7ac9ad0e0da02cc693bf5e83dc1f3716977ad9b6f64aa376fa7996399
490,166_2.jpg,166_2.provenance.json,18ecb1edb4d804fa7fdfd6b9233c8ac57a085731b760f00b09c79e5915106fcd,325e7f85fa459fbdd9f0bd7a8495aa5abbe56e53b652953799a51574937191fa,0f9227a621de06669033bfaa8263a8200aff8e9dd3cc298424c4c1bef354c541,62600,52,53,GON+,GON-,5.17,5.18,166_2.jpg,tampered_166_2.jpg,3969579d4767d8c55b497300a510decb3eb410c265a14c9098a53c54f12939f5,60142ded592153c10a3fd9dfbd49bf23fcbad317ba8bc8cfb0af0f1ea1da02da,19c4633543ff32add51769ee8fa488c3c69965e608403bcd4655ac38b4c161c1
491,167_0.jpg,167_0.provenance.json,38c80392f7ba62259e85a498107609bef0c685b3b1732f6d2a64f9d89278d95e,7ce6b23d570d8e6b0357681279f7c9c7ed10db9d8976f423bea20892dc5304f6,d5b023cd48111e5f4799c155afd45dca062db4827e8f2cb18666578b31010e1c,66132,64,65,GON+,GON-,5.83,5.84,167_0.jpg,tampered_167_0.jpg,2204b7b4917a0e4232004af73247c2b7f1208ec6da3919bb0d98043469773060,6cdef23c2638b1aa05891edceae8c5218ad86149400439987777a0b6baad7e49,ff64b387225c26ecb80d006acdde2750c3845924d4b44177393d65d1ef229d06
492,167_1.jpg,167_1.provenance.json,3be2636059867d3806625b68adf71ac6c5ea15e2f30c6b641f4a0f0bc5742916,91fc66a628aad7f282421708f36f47fc49d709e7134ebb21bf0e62021327ccaa,f1ee691479c78c741bb8f5c5d35591fc169e9c808bbb8e8692d547431a737362,74164,179,178,GON+,GON-,2.90,2.91,167_1.jpg,tampered_167_1.jpg,75e622ca38281c70f9c11a4ecee281da33f0f9e32e7cd016d2de168cff0d77b3,2bbc96c9bcb0f1454fddc92625480af4de00de7c9f787fae0cb4beca3d14e45d,2ef3283f0b4ab06a51d88904dbbe773b7b44f76510f46196e53f9bf4918670f3
493,168_0.jpg,168_0.provenance.json,b067bb71ef44bac21c0fde275a227e8d671e9088a972ce442278d923a7a3c793,3d2753747f89586140ef831e8cfa71e542c2c90adec5f0423268e8b9d411b594,323948d1a6e2945cdf6525456c43896dcdbc26c37a77ae16b4bd3c97da4805ff,63428,104,105,GON+,GON-,6.85,6.86,168_0.jpg,tampered_168_0.jpg,af098d6cb8c7a68f9b647afccca2b3f083a7334d5445fe22378c0d77b97e672f,6003239e30bbcfc0a7e762195c6665af3cca37830e826084351cd3abd67db977,35aca3257e2d871efebfef10583e6b38b531c5eb4b8ec8ec6937d064c687ea72
494,168_1.jpg,168_1.provenance.json,4986cebcd2008ac2ea32b996970337508896f01e8e7ffcb408bed21504780bd3,aabff6f18f6533c027d8c0d24426f0761a5a8c55f74a2c4ab2776f5330775602,55b888351661d3bfd0ee74cd2b0a1fd0dfb39f86727dd926fe247f8c11b1e951,63650,52,53,GON+,GON-,6.63,6.64,168_1.jpg,tampered_168_1.jpg,0f9c839bb795a36ba0d25dbcc04f5dc6c94094dccde2fe1377b08992c251317d,35a008ceb4d06fb4e994df5cb19770b67e1834de7b6a9cbeb0b06ab65b7d4bea,551cbb09b048b09f72fa0a74c80691715ebf57c4f33323d59c5cdb24af02e77a
495,168_2.jpg,168_2.provenance.json,c764306f7b640daed598a83775d59e61e4c145e9170d266f86443723b4df39e5,fb0e9c85cad4c7cef0cfff43e75ad6882502e761fa3fe45894e51ff0d9b49163,f81721b871c380f3794c0bd2ff045d9b5a2d2230c2be4236aca1c8b84e339cf5,63908,105,104,GON+,GON-,6.32,6.33,168_2.jpg,tampered_168_2.jpg,770abaf466fbf2099ae081327873185ef8dd2115bdd0e7f27caf9b89c4f2dfb9,abcf221943e3b3cad6a104cd6168971c528ba1b3792da8570908dece8e3e9007,98808b499fde53c738e4c939b4363ad52ee36edce4bb87dcf48387c7fb4a1e46
496,169_0.jpg,169_0.provenance.json,dd09c7b3db093a953a0450c34e0e5abbf213008a2376824f02502f0ac138743b,fe89fab54622f7977fea4812728a1a65cb9d8fcc74dabc1594b42a224c1f2c1f,99cbfbda25bb9968a95008b17d3bba2effadec45dbce5a73220b8e47f7c76a6c,75155,213,212,GON+,GON-,6.51,6.52,169_0.jpg,tampered_169_0.jpg,bb420224f175f9ea2b30f98d5b18621c5cf291b99ae44b5f7fd3b854d2fd02be,02431279f8ba9121f11eb568989f290dd004a2511854f09481508a1a73f98cc6,ae585bed456007667a833d690ac8cbba421c20151fbe1ada87ab06e4c9b0ce12
497,169_1.jpg,169_1.provenance.json,d0c3cb6a60efc98ac1d14dabcf82797a859771b13b6a8675ae1b4a08b608db52,4f1c7a63858c3da93d421979db155e98d8b765221a1a8a0594afccefb2154719,c93dc79bbec973f173c8c447b4a844aaaac3a9d466e6d310c0b7c6f0c33f0408,77777,163,162,GON+,GON-,6.58,6.59,169_1.jpg,tampered_169_1.jpg,272124e710bf749df30e792a9cb99a47cf3b4b576daae2336a8e1affbc0b094e,c769fd186f72d6eb0b11835f4a7a8400e8fcc96edc4310fe76a118c5d0ce275e,1174e158f98ff136a1c92932539ba83d767dde2dd2477ca190df346c5612b8e6
498,169_2.jpg,169_2.provenance.json,fee30686945b577602c52a1e22b7663569a711314be40dd6b47cc1d568f9e5be,07890fd1e7af9bfe8c7373bea7d888d03c675b8eec3dba8815426ad0d0d72a3d,e751db13991315c7e643c34889a2739b1a7be0fd143bcb9873afec61b655c01f,73040,3,2,GON+,GON-,6.57,6.58,169_2.jpg,tampered_169_2.jpg,78c918456b65f411d55df80fb259fed371901ad3866f7a186fa912a168089758,648fc834131be62098fc1c794079d5c6f033e3305a542a641a66fd1754d189e3,036ca56e4586a18bb4f16f5b904d76d3cbe6b6b37c12f76b1dced37adc05d82d
499,169_3.jpg,169_3.provenance.json,5ad913ee390e52134e8ad55dccf2977082a27a6aaa871a17148151ce36968309,d4106e21e262a7cba4d44975792bb0aae6e8f2041e9b3a660743f96a26bcfd6a,3ec296cd84b10e5c0dace01ceb7d1278f5959b78a1b66dcf9de9671d5ec597a5,75030,174,175,GON+,GON-,7.03,7.04,169_3.jpg,tampered_169_3.jpg,d126d94b453bf92465ca75ee57b0de88c745fdae4fadaba70bd3dc62136edb96,663faf180001ec3d9b2ca46260c5420db2c761e244186e13e4013ccc6f1fa654,f96bfc63f5ba6acdd1cec5a5be11b44a08654c2145c79b56ec18073b210a1e84
500,170_0.jpg,170_0.provenance.json,764bc71865d599015d3128ae70a214667d12320e46eeae724865b50823b5b301,9a1ae569b051d38b318f7003faccfce530a247fdfe9537257d48deadd9fcd8fe,985571938b2df227203df411c0c0162ae085de1a7f7278407c44354a39cf9847,67911,120,121,GON+,GON-,6.54,6.55,170_0.jpg,tampered_170_0.jpg,4177e3ef7074ccaa7a284d0299a0232508f0105f33ae6dac9c9ea6a98cac1f52,78cd2f24a8e0e30db6c0c4c4508a31326da62d2823a6b9e7c10175454112b0a8,b4b6eec7ebcf0be1fa5aca93a0e8610ea42149ccea470ced95713d233363014f
501,170_1.jpg,170_1.provenance.json,36dfaec2d4465baecdbb9f777135f018ec6f4c9cddd06d4510a53a3d15107a25,47e86e25a51f4446efd5c3813acc2b934cfa71be474b300e7efc0df99537abfe,cce4e336d6585a807c304b4b89130a17c62ac0ed8af5cf2e5bc65e323acac4a9,62937,48,49,GON+,GON-,5.85,5.86,170_1.jpg,tampered_170_1.jpg,458791a007f55212c864ae6e2953751e5218e8355ea18e3a1b7c21386eba1a0a,6c1d63103a81c8964abbb9e9f199cff8a938ddf9472a3abd6dcdb5ebeb0e26df,eb2c61c1057415b7b62acabdfb5ce5da70944391c8cd511bbcef8de8fa0d0dc3
502,170_2.jpg,170_2.provenance.json,6ec15f20a636253d4c85636d3256acb933cb8d33ddaa95500de3e086a5ca32ef,c6e4f5bbc5d2fce1cf1dd8dfeaf4032f7af54ec0d8ba6b250f3dd1132c0c2bf3,6d9df15c622e8d1d67c0b4b540f4116e80b3b075c7d68eb83fbd26482881eaa6,63051,83,82,GON+,GON-,5.39,5.40,170_2.jpg,tampered_170_2.jpg,c8a0f74719a432e49620aab613b66cbc945facfa8439cf3d01e2fb340c4771f5,d7ac46b5e2b2de56359e31fdb850a84a1e70fb3149dc14fa198e26c84db102e9,1152479af88fdcd175752595d497b8c98e64dfa34f3ee1986f7c010842af4eea
503,170_3.jpg,170_3.provenance.json,69061364e907a093deb8704231568802b8dd59afa45ac753d134d8edcb3ebfe1,7ca20b8a54ff872172cda3ba03f19e2ee0e2d447cc593eb2541567b9938518ff,00522e44ef88032728c947e78ae85615f92ed062432d839d2250d55c7861b3e8,61635,148,149,GON+,GON-,4.77,4.78,170_3.jpg,tampered_170_3.jpg,196c2d7c77a45af074745c9a64c87e83baab725df39d8c530862ce4388a7b878,feafe47f3a503fa0d9c6e90a7bda46d90717e743b96f63329cbbbb10684f49b5,53fedfdd976f1707e45444f0c6f753100f05dc9f3aacd9e1dd957adf584c6699
504,170_4.jpg,170_4.provenance.json,e7e62f82ca059a48ba1c026a5bd5d1e9a7436edf95dbada821856c2c202647b8,274a2b87631b61ffc80d109fd30222279e18e6d90b5946182117cc0c2b39a150,acdfd5c8933c4f9c6ac2dc9c06f1c04d5241f403b7ff39c56d34d6194a699b5f,58580,171,170,GON+,GON-,4.34,4.35,170_4.jpg,tampered_170_4.jpg,66bd4b3b969335544dc1ad119584d4ae2b4b0978e7c6ca1a9a3bbaf94e298148,3d0bab1e9d15a4b81e97fb64898906a7f04ce1b9c03396caac43669f00078fe5,61646653406ecfe316f262c63d34d09bafade9d554ff1fbe3e3b7b6573e7f9c5
505,170_5.jpg,170_5.provenance.json,2c539f5358f556e0d8d5e49c6fc2a52225cf3883893628270ac0047b9a1025e0,ef7133e5751a23130693a180aefcd5621ba8c961d10be71bb9a28a78293748b3,71a5942a8d6db2bb9512a0a056d63797a17f81885a7ec64b184046eece31b28e,59655,106,107,GON+,GON-,4.17,4.18,170_5.jpg,tampered_170_5.jpg,1125fdc1133a94ef77890ba23a528f35f8790bb16b7f6dce0cfdb003eec47cc8,e16ddd6b38167964d29e34ea6f045eb8ecbc3ccfa19faf514b331b7d86a79a64,7424abd5bf8866cfde0dfe9fdfbc28b11eaf1556da31948c1529839b679b88d0
506,171_0.jpg,171_0.provenance.json,ed626aad07ad4b6eb6d6068a65bb462809f9b8857c48b3e1d303fb9e9734350a,d2638f26c9efd3ceab3ced350e75606aa3b699c813f200df393796984d1df6d6,809da02c88172d244da89b3f441a05d8381d87e134785ca7707e52226b031193,60047,105,104,GON+,GON-,6.04,6.05,171_0.jpg,tampered_171_0.jpg,d020142f0a2cb492a133fd1024769e3017e97a43ee43518cb2f638fa95d27406,875c2302ba85747f44f8cb7b1e2bb09d12d8cc3266e8208bd86bb3ab7f6885ce,e044b551e542fbe472137517fb236c36d49c8973a8e92d807c3ee8e6abf755c0
507,172_0.jpg,172_0.provenance.json,c8cd37034068160b7956a40e4d5e58f69949d525a76c1f8573d3b4322821251f,6fdc76c2d799a48cd7d5ce7f0380f5ce842602f0139904fb761a951d85135e28,df2a5320c23141c200a90fb7e439ecae69fac14521cdb5f245433a551b247f8d,67385,59,58,GON+,GON-,6.54,6.55,172_0.jpg,tampered_172_0.jpg,60ac3075731abcb79ea0448c325562cb044f82ca449f31434b5513627d213d7f,e4419bffbe060c21466785e01ff4d27ce18ea7b2750134633d7e30a4d6ef6cfe,d3ba1d3500f52f2325fcaf2d49607b6eaf070ef588f73c35c1ce79d5b8adeead
508,172_1.jpg,172_1.provenance.json,59fa3f4ad500acb69c844545401bf266f98068937fe0c71c3e369cfa23a78c20,326e1002080369e4acaa792572119fb3c03630ad6cd4c81a96b3d188bee85461,bbe97779aa2636184fa3f71476566319da810ad60b0bdbb58a17c01eb734e63e,68845,110,111,GON+,GON-,6.35,6.36,172_1.jpg,tampered_172_1.jpg,381577dfb61436da68d4334fc38ce774dcd4a3ac30f09685ca6d6601d16539b0,82f625bf5ba85bddca0dddb62028d88dbf57276a63dd10cc76d96d6a0e378f1b,5a90ce2e4562135b6db90d83f122e6ba9d3b849bcd40500022a440aaddf73aa7
509,172_2.jpg,172_2.provenance.json,f4a1356a78acec04fc1ec83f154b57be2ef52da85b2fadf977a15f6a9953d109,ae8bb46b6806c8ce9132fc88a15ea72a38b3cc74ad0203daf3e5b4ef53653745,d3d2ce27f9b12196f15d5e5ff383768778d13f0049b70fa204faa07ae4282ff3,58591,82,83,GON+,GON-,6.26,6.27,172_2.jpg,tampered_172_2.jpg,be40ffb94275bd64272ad08482d0342517f8e6e45badafe887c68161101a89db,94ea2a7b4b595a56bb24330c15c71eb3b26d5b816ee9c610d25032bec634192c,80e05fdde122c6345a40fdaa79dd574d1476f81af03e0becaf7060c5a98043f4
